Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC
385,25,22  9 23 21 59 44.0,0.000375209376216,3.97903932026e-12,0.0,4.0,-6.40625,5.26379068658e-09,-0.0128392259139,2.88709998131e-07,0.0105512603186,3.85753810406e-06,5153.60769463,511184.0,-5.02914190292e-08,-1.62799056032,6.89178705216e-08,0.955052443893,300.375,1.00348669616,-8.71429155665e-09,2.51796202608e-10,1.0,2228.0,0.0,2.0,0.0,5.58793544769e-09,4.0
386,28,22  9 23 21 59 44.0,0.000336088705808,3.06954461848e-12,0.0,2.0,-15.5625,4.77019869792e-09,-2.09250255405,6.5378844738e-07,0.0164609842468,4.19095158577e-06,5153.65219307,511184.0,1.11758708954e-07,-1.52666182483,3.3900141716e-07,0.966512597415,302.03125,-1.26084780166,-8.08462247126e-09,3.35013954676e-10,1.0,2228.0,0.0,2.0,63.0,-1.11758708954e-08,2.0
387,29,22  9 23 21 59 44.0,0.000554067082703,3.18323145621e-12,0.0,31.0,-13.03125,3.8237307023e-09,-2.62592725689,7.82310962677e-07,0.00221549719572,1.12466514111e-05,5153.64886856,511184.0,1.67638063431e-08,-0.496302745504,6.70552253723e-08,0.979686458525,174.1875,2.45948214321,-7.62031741681e-09,4.7073389367e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,31.0
388,1,22  9 23 22  0  0.0,0.000278848223388,6.36646291241e-12,0.0,40.0,103.28125,3.7819432474e-09,1.50482851712,5.23589551449e-06,0.0119912729133,8.4899365902e-06,5153.66019058,511200.0,-1.97440385819e-07,0.489328394743,-3.35276126862e-08,0.98879930586,231.1875,0.943550417268,-7.91211528565e-09,3.55371945525e-10,1.0,2228.0,0.0,2.0,0.0,5.12227416039e-09,40.0
389,2,22  9 23 22  0  0.0,0.000644988380372,1.36424205266e-12,0.0,33.0,81.1875,4.23267630796e-09,1.03238874649,4.04193997383e-06,0.0200057198526,9.02451574802e-06,5154.89668655,511200.0,-2.32830643654e-07,0.395579260184,-3.8743019104e-07,0.966772531625,209.9375,-1.39308005398,-8.20569894315e-09,3.21441960777e-10,1.0,2228.0,0.0,2.0,0.0,-1.72294676304e-08,33.0
390,3,22  9 23 22  0  0.0,0.000355611089617,5.57065504836e-12,0.0,75.0,-25.9375,4.56911889357e-09,0.401940955483,1.5702098608e-06,0.00451687676832,2.31713056564e-06,5153.54371834,511200.0,-1.04308128357e-07,1.52224242831,7.63684511185e-08,0.975052099359,344.5625,1.0606920069,-8.40856453618e-09,3.6430088888e-11,1.0,2228.0,0.0,2.82842707634,0.0,1.86264514923e-09,75.0
391,4,22  9 23 22  0  0.0,0.000114254653454,5.7980287238e-12,0.0,78.0,-94.59375,4.38339687179e-09,-2.86874303606,4.7255307436e-06,0.00202157674357,1.14403665066e-05,5153.7573185,511200.0,0.0,2.60401058772,-1.49011611938e-08,0.96206424682,162.46875,-3.09761604876,-7.8917572948e-09,1.01075638777e-10,1.0,2228.0,0.0,2.0,0.0,-4.65661287308e-09,590.0
392,5,22  9 23 22  0  0.0,9.77884046733e-05,1.47792889038e-12,0.0,68.0,-16.59375,4.76234122777e-09,-2.25971925607,1.03563070297e-06,0.00610768178012,1.53109431267e-06,5153.78741455,511200.0,8.75443220139e-08,1.47891329054,-2.23517417908e-08,0.962080407676,344.90625,1.11454501014,-8.39034949173e-09,1.05718689322e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,68.0
393,6,22  9 23 22  0  0.0,0.00047045852989,1.20508047985e-11,0.0,94.0,91.53125,3.67479592714e-09,1.71687744526,4.8503279686e-06,0.00244670780376,8.65198671818e-06,5153.52691078,511200.0,4.09781932831e-08,0.481058766074,-3.72529029846e-09,0.988106956472,224.09375,-0.894698918818,-7.70960685036e-09,4.01445293236e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,94.0
394,7,22  9 23 22  0  0.0,0.000305082183331,3.29691829393e-12,0.0,22.0,42.625,4.97163566001e-09,0.874719890497,2.43447721005e-06,0.0163926471723,9.88878309727e-06,5153.63791084,511200.0,-8.94069671631e-08,-2.66267947193,1.58324837685e-07,0.95097594952,187.0,-2.24173127681,-8.46070956537e-09,3.7787288278e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,22.0
395,9,22  9 23 22  0  0.0,0.000292289536446,4.88853402203e-12,0.0,22.0,-99.53125,4.56126142342e-09,-2.10250851287,4.94346022606e-06,0.00250967498869,1.02631747723e-05,5153.76143837,511200.0,2.04890966415e-08,2.54930099036,3.16649675369e-08,0.955142344598,179.625,1.90375370063,-8.03033449567e-09,1.38577200868e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,22.0
396,10,22  9 23 22  0  0.0,4.58071008325e-06,1.70530256582e-12,0.0,63.0,-30.1875,4.59126267309e-09,-0.486329756466,1.41747295856e-06,0.00792332610581,2.45124101639e-06,5153.67875099,511200.0,4.842877388e-08,1.5195357285,1.00582838059e-07,0.974834921856,338.375,-2.51116761242,-8.44285167866e-09,7.14315468392e-12,1.0,2228.0,0.0,2.0,0.0,2.32830643654e-09,63.0
397,11,22  9 23 22  0  0.0,1.89384445548e-05,3.29691829393e-12,0.0,192.0,95.9375,4.24589114412e-09,-2.85894104312,5.10551035404e-06,0.000737880938686,8.13230872154e-06,5153.64185524,511200.0,-1.86264514923e-08,0.52794508278,-2.23517417908e-08,0.964028616644,222.34375,-3.11648396008,-8.02211986778e-09,4.25017703693e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,960.0
398,12,22  9 23 22  0  0.0,0.00028307037428,6.02540239925e-12,0.0,66.0,-15.875,4.90484716372e-09,0.169039759813,8.49366188049e-07,0.00850048486609,4.33437526226e-06,5153.72931671,511200.0,-7.264316082e-08,-1.54853434752,3.16649675369e-08,0.967488290628,299.375,1.3169297771,-8.48535344903e-09,2.93940815243e-10,1.0,2228.0,0.0,2.0,0.0,-1.25728547573e-08,66.0
399,13,22  9 23 22  0  0.0,0.000393199268729,7.16227077646e-12,0.0,87.0,-81.15625,4.13017203824e-09,-3.00527692877,4.33996319771e-06,0.00648445042316,1.13360583782e-05,5153.68335724,511200.0,2.60770320892e-08,2.70562868987,-1.13621354103e-07,0.969403411315,166.875,0.936971453765,-7.68746307084e-09,4.60733477113e-11,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,87.0
400,14,22  9 23 22  0  0.0,0.000101277604699,3.06954461848e-12,0.0,111.0,-13.0625,5.2973635136e-09,0.109810125941,8.92207026482e-07,0.0023079989478,3.84636223316e-06,5153.64897347,511200.0,1.67638063431e-08,-1.58334715304,2.04890966415e-08,0.95087522761,299.46875,-3.03166222165,-8.55035615665e-09,3.0215544313e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,111.0
401,16,22  9 23 22  0  0.0,0.000524885486811,9.09494701773e-13,0.0,41.0,-20.4375,4.76555564738e-09,-1.6127501036,1.01700425148e-06,0.012786441599,4.37721610069e-06,5153.70570564,511200.0,1.99303030968e-07,-1.53006174007,-9.12696123123e-08,0.967318126923,296.53125,0.733005595665,-8.12212403335e-09,2.27152318949e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,41.0
402,17,22  9 23 22  0  0.0,0.000662121456116,3.75166564481e-12,0.0,116.0,-17.1875,3.79051503302e-09,-2.51542716027,8.13975930214e-07,0.0137226883089,1.18147581816e-05,5153.62688828,511200.0,1.63912773132e-07,-0.50980753185,1.86264514923e-09,0.977547960488,160.53125,-1.47973075746,-7.38745057411e-09,4.67162316328e-10,1.0,2228.0,0.0,2.82842707634,0.0,-1.11758708954e-08,116.0
403,18,22  9 23 22  0  0.0,3.84296290576e-05,1.29602995003e-11,0.0,174.0,99.15625,4.08124142866e-09,1.7802674031,5.25452196598e-06,0.00285561289638,7.91810452938e-06,5153.72484207,511200.0,-5.58793544769e-08,0.493899791377,4.842877388e-08,0.97263710688,233.375,3.07659182545,-7.91425823205e-09,3.15013121561e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,430.0
404,20,22  9 23 22  0  0.0,0.000483981799334,3.06954461848e-12,0.0,95.0,11.65625,5.15985778593e-09,2.60589870002,6.18398189545e-07,0.00476576737128,1.57207250595e-06,5153.65366173,511200.0,-7.264316082e-08,1.36079057588,3.35276126862e-08,0.944499744308,337.375,-3.0904730411,-8.64464579848e-09,1.2679099564e-10,1.0,2228.0,0.0,4.0,0.0,-8.38190317154e-09,95.0
405,22,22  9 23 22  0  0.0,0.000333227682859,6.8212102633e-12,0.0,78.0,-82.46875,4.21267547484e-09,-2.73492486935,4.30643558502e-06,0.0134486801689,1.14943832159e-05,5153.75072861,511200.0,2.23517417908e-07,2.65242147865,-1.11758708954e-08,0.962126419376,153.0625,-1.84460507292,-7.66603360679e-09,4.42875590403e-11,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,78.0
406,23,22  9 23 22  0  0.0,3.6833807826e-07,4.54747350886e-13,0.0,230.0,-23.46875,4.65055085697e-09,0.747992642793,1.2069940567e-06,0.00267087563407,2.08243727684e-06,5153.62071609,511200.0,4.09781932831e-08,1.49355444678,1.67638063431e-08,0.969932342512,344.34375,3.01279411431,-8.3910638072e-09,4.28589281035e-12,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,742.0
407,24,22  9 23 22  0  0.0,0.000125058460981,1.35287336889e-11,0.0,64.0,41.03125,5.15807199726e-09,1.82644205551,2.11410224438e-06,0.0130515196361,1.02911144495e-05,5153.68067932,511200.0,-4.00468707085e-07,-2.74911920799,-7.63684511185e-08,0.934562781091,168.65625,0.839730187459,-8.32784688825e-09,4.98235039203e-10,1.0,2228.0,0.0,2.0,0.0,2.79396772385e-09,64.0
408,26,22  9 23 22  0  0.0,0.000229772180319,1.5916157281e-12,0.0,45.0,-7.28125,5.60380484954e-09,-0.765135004201,4.06056642532e-07,0.00715421815403,3.80910933018e-06,5153.55294609,511200.0,1.56462192535e-07,-1.67912205902,3.53902578354e-08,0.935882336124,292.9375,0.375301281628,-8.70893419064e-09,2.01079804352e-10,1.0,2228.0,0.0,2.0,0.0,6.98491930962e-09,45.0
409,27,22  9 23 22  0  0.0,0.000208000186831,4.77484718431e-12,0.0,72.0,-15.1875,3.96695095372e-09,-2.52477234386,7.63684511185e-07,0.0106072046328,1.13938003778e-05,5153.66362763,511200.0,7.82310962677e-08,-0.573768969861,-1.26659870148e-07,0.970935358646,163.28125,0.687293153684,-7.60888836931e-09,4.22517599554e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,72.0
410,30,22  9 23 22  0  0.0,0.000537117477506,2.27373675443e-13,0.0,45.0,45.78125,5.24700427308e-09,0.770469733934,2.50898301601e-06,0.00593984988518,9.28901135921e-06,5153.71034241,511200.0,5.58793544769e-08,-2.65286396017,-9.31322574616e-09,0.936107574307,185.6875,-2.65571781198,-8.43427989304e-09,4.30017911972e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,45.0
411,31,22  9 23 22  0  0.0,0.000194412190467,1.36424205266e-12,0.0,33.0,51.875,4.84734476851e-09,0.344062262088,2.84984707832e-06,0.0105491613504,8.81031155586e-06,5153.58577728,511200.0,7.264316082e-08,-2.64369833368,1.58324837685e-07,0.955128846253,205.0625,0.429781712876,-8.27248743945e-09,4.40375486264e-10,1.0,2228.0,0.0,2.0,0.0,-1.35041773319e-08,33.0
412,32,22  9 23 22  0  0.0,0.000242253765464,1.14823706099e-11,0.0,102.0,-82.6875,4.43804200512e-09,-1.81409202501,4.29525971413e-06,0.00609728985,1.03525817394e-05,5153.65482712,511200.0,8.94069671631e-08,2.56143056056,-2.23517417908e-08,0.958901085851,176.46875,-2.29303534279,-7.89854329175e-09,1.0643300479e-10,1.0,2228.0,0.0,2.0,0.0,4.65661287308e-10,102.0
413,20,22  9 23 23 59 44.0,0.000483958981931,3.18323145621e-12,0.0,15.0,11.15625,5.13878547961e-09,-2.6294320341,6.18398189545e-07,0.00476560904644,1.62236392498e-06,5153.65395546,518384.0,-8.75443220139e-08,1.36072842526,-1.86264514923e-08,0.944500608893,338.65625,-3.09046388177,-8.66321800066e-09,1.38934358602e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,15.0
414,29,22  9 23 23 59 44.0,0.000554088968784,3.18323145621e-12,0.0,64.0,-22.28125,3.93194949577e-09,-1.57634626202,1.2069940567e-06,0.00221604085527,1.14496797323e-05,5153.6461525,518384.0,-4.47034835815e-08,-0.496358064289,9.31322574616e-09,0.979682805618,168.4375,2.46009325091,-7.69424906779e-09,4.54304637897e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,64.0
415,32,22  9 23 23 59 44.0,0.000242337118834,1.14823706099e-11,0.0,2.0,-84.90625,4.44089926699e-09,-0.766072256316,4.28222119808e-06,0.00609805539716,9.99122858047e-06,5153.65699196,518384.0,3.72529029846e-08,2.56137371303,1.34110450745e-07,0.958899494196,187.03125,-2.2931972176,-8.05176395972e-09,1.61792453591e-10,1.0,2228.0,0.0,2.0,0.0,4.65661287308e-10,2.0
